shot_outcome_name,shot_statsbomb_xg,match_file,xpos,ypos
Blocked,0.05246234,9695.json,104.0,29.9
Saved,0.08140483,9695.json,100.3,45.1
Off T,0.095894,9695.json,101.0,33.0
Wayward,0.07284045,9695.json,99.7,33.9
Blocked,0.014476806,9695.json,91.9,29.8
Off T,0.0345678,9695.json,101.6,29.2
Wayward,0.06786265,9695.json,106.5,26.1
Off T,0.044538345,9695.json,106.1,55.8
Off T,0.089683354,9695.json,111.2,28.6
Saved,0.008577668,9700.json,112.0,20.9
Blocked,0.04499259,9700.json,107.2,51.5
Saved,0.5434207,9700.json,112.0,36.6
Goal,0.5475635,9700.json,115.8,42.5
Wayward,0.07370166,9700.json,112.8,27.0
Blocked,0.052463926,9700.json,112.1,32.5
Post,0.175617,9700.json,117.4,31.7
Blocked,0.04933521,9700.json,102.0,50.9
Off T,0.034746066,9700.json,92.2,30.9
Off T,0.06925291,9700.json,114.4,51.3
Saved,0.2532595,9700.json,104.1,38.3
Saved,0.08234711,9700.json,111.0,41.0
Blocked,0.10057845,9700.json,113.0,37.0
Saved,0.1347033,9700.json,113.0,34.4
Saved,0.026909553,9700.json,93.3,43.8
Off T,0.08129151,9700.json,106.8,40.8
Saved,0.2472442,9700.json,112.7,29.8
Off T,0.10543686,9700.json,109.6,41.7
Saved,0.07438257,9717.json,105.0,47.7
Saved,0.155044,9717.json,109.8,47.8
Off T,0.06101549,9717.json,100.4,37.4
Off T,0.003175602,9717.json,70.0,71.2
Post,0.23509152,9717.json,115.3,34.6
Blocked,0.052581944,9717.json,100.1,45.2
Off T,0.12941745,9717.json,107.4,31.9
Goal,0.8915343,9717.json,113.1,42.1
Goal,0.6201431,9717.json,108.7,43.1
Saved,0.13379538,9717.json,111.2,53.5
Off T,0.00335251,9726.json,56.5,26.0
Saved,0.053659633,9726.json,102.9,36.8
Saved,0.053536907,9726.json,101.3,31.7
Saved,0.14895692,9726.json,112.3,47.9
Post,0.2479206,9726.json,105.7,35.2
Saved,0.057737358,9726.json,104.6,46.5
Blocked,0.29593572,9726.json,112.2,38.1
Saved,0.78619653,9726.json,118.1,35.1
Blocked,0.019538632,9726.json,89.1,51.1
Goal,0.3479936,9726.json,113.1,33.4
Blocked,0.06666764,9726.json,108.9,28.9
Wayward,0.05468644,9726.json,99.6,33.8
Off T,0.010177946,9726.json,100.6,59.6
Blocked,0.015452087,9726.json,86.4,44.9
Post,0.3204966,9726.json,112.6,31.7
Goal,0.8863225,9726.json,115.2,40.4
Off T,0.06797425,9726.json,104.4,47.5
Blocked,0.02702784,9726.json,92.3,48.6
Saved,0.016621072,9736.json,113.5,25.0
Blocked,0.06683848,9736.json,113.6,46.8
Off T,0.022427704,9736.json,96.0,54.5
Post,0.08117249,9736.json,108.4,38.8
Off T,0.008076346,9736.json,100.5,19.3
Saved,0.07542607,9736.json,105.0,32.0
Goal,0.31440723,9736.json,109.2,33.7
Saved,0.040844053,9736.json,97.1,41.5
Saved,0.13456826,9736.json,103.6,33.4
Saved,0.0073405504,9736.json,95.9,60.6
Saved,0.09857846,9736.json,112.6,53.8
Blocked,0.061088257,9736.json,108.4,27.2
Off T,0.12919232,9736.json,109.0,28.1
Blocked,0.045255113,9742.json,108.7,47.1
Off T,0.11995469,9742.json,102.7,35.7
Saved,0.05462436,9742.json,100.5,47.3
Off T,0.024870576,9742.json,95.5,47.3
Saved,0.14862949,9742.json,116.4,30.0
Saved,0.33715823,9742.json,108.1,46.9
Off T,0.021128993,9742.json,87.6,41.6
Goal,0.13248621,9754.json,108.3,33.7
Blocked,0.07841923,9754.json,107.1,39.2
Blocked,0.10538064,9754.json,105.7,47.5
Saved,0.025687272,9754.json,101.7,26.5
Goal,0.049561273,9754.json,105.1,24.1
Off T,0.01605583,9754.json,118.3,52.6
Blocked,0.05258614,9754.json,104.7,51.0
Off T,0.13649935,9765.json,110.0,39.0
Off T,0.17550491,9765.json,106.0,40.3
Saved,0.024913318,9765.json,92.0,40.3
Goal,0.25411233,9765.json,103.5,28.7
Goal,0.084293015,9765.json,107.8,38.4
Goal,0.41498187,9765.json,108.7,32.4
Off T,0.02208615,9765.json,93.7,29.7
Saved,0.09399432,9765.json,104.8,46.6
Saved,0.12162598,9765.json,107.0,32.0
Goal,0.23859316,9765.json,107.7,30.7
Off T,0.03276371,9774.json,102.2,26.1
Blocked,0.060589027,9774.json,101.7,39.7
Blocked,0.086931266,9774.json,104.7,28.7
Saved,0.04209517,9774.json,95.5,46.2
Saved,0.20824239,9774.json,111.5,51.1
Goal,0.050300114,9774.json,115.3,50.3
Saved,0.12332555,9774.json,105.9,43.3
Saved,0.11301629,9783.json,112.4,48.4
Blocked,0.030124089,9783.json,92.6,42.6
Goal,0.123993464,9783.json,110.0,41.7
Saved,0.022277476,9794.json,93.1,26.7
Off T,0.020484373,9794.json,90.9,70.8
Off T,0.074251495,9799.json,102.8,53.5
Goal,0.86086696,9799.json,113.5,49.1
Post,0.0252167,9799.json,96.1,54.6
Blocked,0.020951629,9799.json,87.7,39.6
Off T,0.0641922,9799.json,102.1,31.0
Saved,0.08110992,9799.json,106.8,38.9
Off T,0.018948594,9799.json,90.4,29.8
Off T,0.1059517,9799.json,103.7,30.5
Saved,0.069619015,9799.json,106.2,28.4
Saved,0.4894891,9799.json,109.9,40.6
Goal,0.43681633,9799.json,107.6,30.9
Off T,0.019765193,9799.json,96.3,55.9
Goal,0.14785753,9811.json,104.9,27.8
Off T,0.018750405,9811.json,86.1,44.0
Off T,0.0605186,9811.json,97.2,32.9
Saved,0.066066146,9811.json,111.8,54.5
Blocked,0.03351034,9811.json,99.2,26.6
Off T,0.059753884,9811.json,98.3,37.4
Goal,0.28102666,9811.json,107.0,41.7
Blocked,0.019298594,9811.json,85.8,34.3
Goal,0.52944916,9811.json,112.6,37.5
Post,0.11418515,9811.json,103.6,29.5
Saved,0.081631415,9811.json,104.8,28.8
Off T,0.088065565,9811.json,114.5,51.7
Goal,0.018734124,9811.json,97.6,22.8
Blocked,0.066688344,9811.json,115.4,32.9
Saved,0.065592125,9811.json,97.3,41.1
Off T,0.028581422,9827.json,118.1,30.9
Off T,0.059386708,9827.json,106.5,28.6
Off T,0.0064546093,9837.json,85.0,28.2
Blocked,0.069668524,9837.json,99.4,48.4
Saved,0.034235157,9837.json,99.6,47.2
Saved,0.057710644,9837.json,108.3,27.3
Blocked,0.06062508,9837.json,100.9,52.7
Off T,0.038788874,9837.json,95.7,39.2
Blocked,0.046816606,9837.json,99.8,48.7
Blocked,0.099879466,9837.json,99.7,44.2
Off T,0.11018492,9837.json,105.1,28.2
Saved,0.083627425,9855.json,99.8,43.7
Saved,0.16346022,9855.json,114.2,33.6
Goal,0.056776803,9855.json,100.4,39.8
Post,0.38453746,9855.json,114.9,35.8
Post,0.051104873,9855.json,99.0,39.6
Off T,0.048353378,9855.json,107.6,23.2
Saved,0.08688574,9855.json,105.5,28.2
Saved,0.08578975,9855.json,101.0,36.0
Off T,0.06019968,9855.json,110.0,42.6
Saved,0.09166158,9855.json,101.1,44.2
Saved,0.03979124,9860.json,108.6,24.6
Off T,0.11325755,9860.json,106.5,34.2
Blocked,0.03747375,9860.json,105.6,26.9
Saved,0.022557905,9860.json,91.7,28.7
Wayward,0.06506932,9860.json,113.7,26.2
Off T,0.054514825,9860.json,101.7,35.5
Saved,0.14668071,9860.json,110.3,27.7
Goal,0.0956086,9860.json,106.7,38.0
Blocked,0.314874,9860.json,111.5,49.4
Off T,0.30088213,9860.json,110.8,32.2
Off T,0.11583667,9860.json,107.1,30.6
Blocked,0.10775261,9860.json,104.9,46.4
Off T,0.030555004,9860.json,88.4,41.1
Off T,0.045385756,9860.json,103.9,55.6
Blocked,0.053724587,9860.json,107.9,28.8
Off T,0.029525133,9860.json,93.6,42.5
Saved,0.032882098,9860.json,110.1,55.0
Blocked,0.09482732,9860.json,106.5,33.8
Goal,0.042512797,9860.json,95.0,39.0
Blocked,0.04340638,9870.json,98.5,42.9
Blocked,0.038016535,9870.json,107.6,53.1
Saved,0.6732671,9870.json,113.4,42.4
Blocked,0.079452656,9870.json,110.9,40.7
Goal,0.17395128,9870.json,106.0,37.1
Off T,0.07568155,9870.json,111.0,36.1
Off T,0.066626236,9870.json,108.1,41.0
Goal,0.07939683,9870.json,101.9,45.1
Saved,0.03735973,9870.json,98.1,62.5
Saved,0.025283428,9880.json,92.8,32.9
Blocked,0.0064322916,9880.json,87.3,53.0
Saved to Post,0.19759402,9880.json,108.8,41.0
Off T,0.08205735,9880.json,111.8,33.9
Off T,0.069981925,9880.json,110.2,44.0
Blocked,0.37418213,9880.json,107.6,34.8
Saved,0.098247774,9880.json,100.3,41.5
Off T,0.05298618,9880.json,97.8,49.2
Off T,0.0612357,9880.json,100.1,39.3
Saved,0.12074393,9880.json,109.8,46.5
Off T,0.018506967,9880.json,95.8,23.3
Saved,0.032315265,9880.json,95.3,34.8
Off T,0.16177641,9880.json,115.6,42.8
Off T,0.088041656,9889.json,117.1,30.2
Saved,0.20489138,9889.json,107.6,38.1
Blocked,0.056611445,9889.json,108.4,49.4
Off T,0.13168529,9889.json,104.7,46.8
Blocked,0.07332157,9889.json,106.5,49.1
Blocked,0.023750326,9889.json,97.7,24.3
Wayward,0.0595468,9889.json,100.3,47.1
Saved,0.07588872,9889.json,105.3,38.9
Goal,0.117362216,9889.json,102.6,34.1
Goal,0.86488307,9889.json,117.8,40.6
Saved,0.15663888,9889.json,115.1,33.8
Off T,0.14196432,9889.json,107.4,31.4
Saved,0.008909564,9889.json,95.2,20.8
Saved,0.035656154,9889.json,95.6,50.0
Saved,0.54773974,9889.json,114.8,40.6
Goal,0.73494434,9889.json,118.8,37.0
Off T,0.078121476,9889.json,98.1,36.9
Off T,0.04123735,9889.json,96.3,39.9
Off T,0.030459335,9889.json,104.1,24.2
Off T,0.04559686,9889.json,115.7,27.7
Saved,0.07296756,9889.json,98.9,37.3
Goal,0.27535197,9889.json,114.8,37.3
Blocked,0.21170771,9889.json,113.0,37.8
Goal,0.06362023,9912.json,103.7,48.3
Off T,0.026945202,9912.json,94.9,27.8
Off T,0.0535562,9912.json,97.5,38.1
Off T,0.2766022,9912.json,113.0,38.1
Goal,0.115233235,9912.json,115.1,29.8
Saved,0.04567424,9912.json,96.2,32.3
Off T,0.078109145,9912.json,112.7,49.3
Saved,0.02638637,9912.json,102.0,28.7
Goal,0.3641664,9912.json,110.9,38.6
Blocked,0.11306126,9912.json,101.8,37.0
Goal,0.62983155,9912.json,114.9,42.9
Off T,0.35849044,9912.json,112.0,36.2
Blocked,0.10639363,9924.json,108.4,47.1
Saved,0.006806507,9924.json,105.1,14.1
Goal,0.121508956,9924.json,111.7,33.5
Goal,0.5479226,9924.json,117.1,38.2
Off T,0.019772023,9924.json,111.7,23.9
Off T,0.037990768,9924.json,100.4,28.5
Off T,0.06343192,9924.json,112.2,27.9
Off T,0.02633322,9924.json,97.8,48.3
Off T,0.07575099,9924.json,98.5,38.7
Saved,0.09313961,9924.json,103.3,33.0
Goal,0.107331924,9924.json,103.6,36.2
Blocked,0.02004997,9924.json,91.8,49.4
Wayward,0.053425513,9924.json,107.7,28.9
Off T,0.030279562,9924.json,107.3,53.5
Saved,0.018667642,9924.json,114.9,54.7
Blocked,0.021781756,9924.json,89.7,33.8
Saved,0.06494319,9928.json,100.0,50.3
Goal,0.49715567,9928.json,114.0,37.0
Off T,0.026246391,9928.json,99.7,26.7
Blocked,0.015409331,9928.json,105.6,57.1
Saved,0.070552014,9928.json,113.4,28.3
Blocked,0.07231441,9928.json,105.1,42.0
Saved,0.020898847,9928.json,95.0,25.8
Off T,0.03481078,9928.json,97.5,55.0
Blocked,0.07964838,9928.json,103.7,34.8
Goal,0.2429506,9928.json,109.8,40.6
Blocked,0.045192387,9928.json,95.7,46.4
Wayward,0.14392917,9928.json,105.0,37.8
Saved,0.07320301,9928.json,100.2,30.6
Blocked,0.037569158,9928.json,93.1,45.8
Goal,0.7637712,9928.json,116.8,36.2
Off T,0.041741986,9928.json,95.5,38.5
Saved,0.087394096,9948.json,109.8,40.0
Saved,0.037983835,9948.json,97.2,54.3
Off T,0.21406023,9948.json,108.2,48.9
Off T,0.09892801,9948.json,100.9,45.0
Goal,0.019863067,9948.json,97.3,26.4
Off T,0.02525317,9948.json,101.5,56.7
Blocked,0.094428696,9948.json,103.5,46.2
Off T,0.1715001,9948.json,104.1,51.2
Off T,0.05166811,15946.json,113.9,26.4
Off T,0.1226044,15946.json,109.2,39.1
Saved,0.12335509,15946.json,102.5,30.1
Saved,0.21425198,15946.json,116.5,31.2
Post,0.069850795,15946.json,106.3,47.0
Wayward,0.015054672,15946.json,88.5,41.2
Goal,0.10534308,15946.json,105.3,33.4
Goal,0.42062446,15946.json,111.5,36.2
Off T,0.018746857,15956.json,119.2,27.8
Saved,0.025371064,15956.json,88.9,46.8
Off T,0.024100218,15956.json,92.0,28.6
Saved,0.15582989,15956.json,112.7,31.2
Off T,0.021421283,15956.json,91.8,50.2
Goal,0.13622634,15973.json,110.2,50.8
Saved,0.023244508,15973.json,89.8,48.6
Saved,0.011664363,15973.json,103.2,58.6
Saved,0.098762296,15973.json,111.5,34.6
Blocked,0.03473062,15973.json,95.0,35.6
Goal,0.45260957,15973.json,114.0,35.0
Blocked,0.037576083,15973.json,96.6,33.2
Goal,0.34831178,15973.json,111.8,31.3
Off T,0.046713583,15973.json,101.0,47.2
Wayward,0.048043124,15978.json,99.4,50.9
Saved,0.066337906,15978.json,112.1,25.9
Saved,0.39678013,15978.json,107.6,34.0
Saved,0.04333229,15978.json,98.1,28.9
Off T,0.08263005,15978.json,112.4,49.3
Off T,0.1446939,15978.json,109.6,39.7
Blocked,0.10335443,15978.json,106.6,41.4
Saved,0.20269015,15986.json,105.2,32.2
Goal,0.2065906,15986.json,105.4,41.7
Saved,0.069064945,15986.json,106.1,25.6
Saved,0.036971256,15986.json,97.6,29.9
Blocked,0.11886153,15986.json,114.0,51.8
Blocked,0.04499091,15986.json,100.5,30.8
Goal,0.3684687,15986.json,113.3,46.6
Saved,0.062174533,15986.json,107.7,36.5
Blocked,0.07070966,15986.json,104.7,36.8
Saved,0.41140586,15986.json,110.9,30.1
Goal,0.08853115,15986.json,102.9,31.2
Off T,0.045253836,15986.json,95.3,33.0
Off T,0.011040762,15998.json,100.0,19.0
Saved,0.08441909,15998.json,100.4,41.6
Off T,0.02089551,15998.json,89.6,29.2
Blocked,0.017028803,15998.json,101.1,58.1
Saved,0.010002077,15998.json,100.8,20.8
Goal,0.48887327,15998.json,104.6,37.0
Blocked,0.097248055,15998.json,105.5,39.9
Off T,0.086565,16010.json,96.4,36.5
Saved,0.024788521,16010.json,90.5,32.5
Saved,0.010899423,16010.json,98.2,58.3
Blocked,0.086023055,16010.json,107.5,49.2
Blocked,0.040588498,16010.json,105.9,51.8
Blocked,0.027267875,16010.json,101.4,23.6
Post,0.08154796,16010.json,107.9,32.3
Off T,0.029911907,16010.json,100.0,34.3
Saved,0.027658284,16023.json,106.5,27.4
Saved,0.08765943,16023.json,98.9,39.7
Off T,0.0032122005,16023.json,77.1,78.0
Saved,0.034218077,16023.json,95.8,47.7
Goal,0.058597814,16023.json,96.8,40.4
Blocked,0.097958855,16023.json,109.6,39.3
Off T,0.043873113,16023.json,109.0,24.1
Blocked,0.04075383,16023.json,102.8,28.6
Off T,0.057791147,16023.json,98.6,36.6
Saved,0.0645367,16023.json,114.5,26.9
Blocked,0.04758354,16023.json,97.8,38.8
Off T,0.02589074,16023.json,108.9,55.9
Blocked,0.015836753,16023.json,101.5,22.1
Saved,0.04160071,16023.json,98.5,32.0
Post,0.035078652,16029.json,99.4,26.3
Blocked,0.07489057,16029.json,114.0,29.0
Off T,0.0061415313,16029.json,85.0,51.0
Saved,0.07317054,16029.json,101.0,42.2
Off T,0.12450019,16029.json,113.6,47.9
Saved,0.21846116,16029.json,109.0,51.0
Saved,0.009153174,16029.json,100.1,18.1
Off T,0.15434349,16029.json,115.7,50.2
Blocked,0.04664208,16029.json,105.1,51.1
Off T,0.22255927,16029.json,111.2,49.3
Saved,0.15973142,16029.json,109.3,39.2
Saved,0.15026446,16029.json,115.0,33.0
Off T,0.045906506,16029.json,109.5,55.1
Wayward,0.10386241,16029.json,108.0,46.0
Saved,0.0658176,16029.json,101.8,38.6
Blocked,0.022372017,16029.json,97.0,55.1
Blocked,0.079445854,16029.json,105.1,33.1
Off T,0.06981701,16056.json,100.1,37.9
Blocked,0.04403641,16056.json,104.3,32.2
Blocked,0.02935495,16056.json,106.9,26.5
Goal,0.12209966,16056.json,108.5,29.1
Saved,0.048963465,16056.json,101.3,30.4
Off T,0.077726476,16056.json,99.0,49.6
Off T,0.058183625,16056.json,104.0,47.4
Off T,0.0454285,16056.json,100.3,40.3
Saved,0.03870948,16056.json,94.6,39.4
Off T,0.106359765,16056.json,104.7,50.0
Goal,0.8558316,16056.json,111.3,45.1
Goal,0.92521083,16056.json,117.4,37.2
Blocked,0.03211134,16073.json,100.8,27.3
Saved,0.072328605,16079.json,100.7,49.3
Off T,0.034600973,16079.json,94.9,46.7
Saved,0.02872319,16079.json,99.8,55.1
Blocked,0.07213044,16079.json,108.1,48.1
Blocked,0.070222855,16079.json,105.8,53.5
Blocked,0.08442668,16079.json,107.5,45.3
Blocked,0.0425918,16079.json,93.7,39.9
Blocked,0.056840394,16079.json,103.3,44.9
Wayward,0.1073635,16086.json,101.9,49.9
Saved,0.16804774,16086.json,109.1,31.1
Goal,0.056286942,16086.json,110.1,26.1
Off T,0.02279801,16086.json,94.0,53.0
Post,0.29755476,16086.json,112.1,37.1
Blocked,0.18966863,16086.json,115.1,46.1
Saved,0.24706541,16086.json,112.0,38.9
Post,0.25297776,16086.json,113.1,47.1
Off T,0.12246964,16086.json,113.0,43.0
Goal,0.014568271,16086.json,119.0,30.9
Saved,0.083256885,16086.json,101.1,50.9
Blocked,0.031098267,16086.json,99.1,50.1
Blocked,0.08047921,16086.json,106.5,36.9
Wayward,0.07438837,16086.json,102.1,32.1
Off T,0.03404741,16095.json,95.6,40.7
Post,0.26520702,16095.json,112.1,33.1
Blocked,0.05623473,16095.json,107.3,26.5
Goal,0.24644971,16095.json,109.7,40.9
Off T,0.0066075632,16095.json,90.9,57.6
Goal,0.135215,16095.json,103.6,38.4
Saved,0.35086522,16095.json,112.0,50.1
Off T,0.029190991,16095.json,91.7,45.5
Off T,0.04919532,16095.json,94.9,40.7
Off T,0.10116166,16095.json,101.2,36.0
Saved,0.383022,16095.json,109.5,48.5
Goal,0.30244762,16095.json,109.4,37.4
Saved,0.048020724,16095.json,95.0,39.7
Blocked,0.06863178,16109.json,95.7,50.3
Saved,0.055137943,16109.json,100.8,41.4
Off T,0.07410925,16109.json,101.1,46.2
Blocked,0.06126856,16109.json,110.1,45.2
Blocked,0.040355004,16109.json,107.5,25.8
Saved,0.051744636,16109.json,102.3,45.9
Saved,0.008507477,16109.json,100.7,61.4
Off T,0.12042114,16120.json,103.7,48.2
Saved,0.15501873,16120.json,108.5,34.0
Goal,0.3412828,16120.json,117.0,31.0
Saved,0.020744916,16120.json,117.0,52.0
Off T,0.07770694,16120.json,102.6,43.9
Goal,0.9267157,16120.json,118.7,39.4
Blocked,0.053423654,16120.json,107.4,29.0
Saved,0.021718958,16120.json,92.9,40.1
Blocked,0.020926522,16120.json,115.2,53.4
Blocked,0.02350293,16131.json,97.9,25.5
Off T,0.061336692,16131.json,107.9,43.0
Goal,0.16109194,16131.json,110.5,30.6
Off T,0.07896166,16131.json,107.1,31.8
Off T,0.11836415,16131.json,112.9,37.5
Wayward,0.118807636,16131.json,114.9,47.7
Blocked,0.02123061,16136.json,94.2,27.5
Goal,0.24087648,16136.json,106.3,34.2
Off T,0.10780322,16136.json,102.2,42.5
Off T,0.11700418,16136.json,104.0,49.3
Blocked,0.0059025567,16136.json,104.1,61.6
Off T,0.025865955,16136.json,86.8,45.5
Saved,0.0402071,16136.json,96.2,46.6
Goal,0.47276723,16136.json,117.0,36.0
Saved,0.41482452,16149.json,105.3,32.9
Off T,0.04816221,16149.json,101.7,39.9
Blocked,0.06128772,16149.json,102.6,42.5
Saved,0.09752535,16149.json,108.3,52.4
Blocked,0.2613187,16149.json,112.3,43.7
Off T,0.026189543,16149.json,90.1,41.5
Saved,0.11613615,16149.json,104.0,33.2
Wayward,0.05862669,16149.json,109.4,37.5
Goal,0.27387187,16149.json,104.2,41.8
Blocked,0.027691992,16149.json,97.2,26.3
Off T,0.07803554,16149.json,100.5,35.0
Saved,0.2880414,16149.json,110.1,41.8
Saved,0.28493738,16149.json,107.8,32.8
Saved,0.13783462,16157.json,105.5,39.4
Off T,0.054653157,16157.json,101.8,48.0
Off T,0.021679128,16157.json,95.6,55.4
Saved,0.026478512,16157.json,95.1,26.0
Goal,0.3392258,16157.json,109.1,45.3
Off T,0.16006258,16157.json,110.5,45.1
Off T,0.018864078,16157.json,92.2,37.2
Blocked,0.08063847,16157.json,113.6,49.6
Saved,0.29411972,16157.json,112.2,49.0
Blocked,0.03919278,16157.json,100.0,52.0
Off T,0.09043971,16157.json,112.3,31.8
Off T,0.30879748,16157.json,114.5,44.8
Blocked,0.031171482,16157.json,103.0,23.6
Saved,0.033358097,16157.json,97.8,55.8
Off T,0.012637128,16173.json,99.6,20.0
Off T,0.16729754,16173.json,112.9,38.6
Blocked,0.051134743,16173.json,112.7,47.4
Saved,0.03248612,16173.json,107.0,34.4
Off T,0.025428154,16173.json,97.6,55.0
Off T,0.06488058,16173.json,98.7,35.1
Blocked,0.046458803,16173.json,113.4,47.4
Saved,0.030264368,16173.json,107.7,47.3
Saved,0.02937455,16173.json,106.2,57.0
Saved,0.030740153,16173.json,104.2,56.6
Saved,0.04703509,16182.json,108.0,55.8
Blocked,0.025135491,16182.json,96.1,27.0
Off T,0.048129868,16182.json,106.4,39.0
Wayward,0.036126632,16182.json,104.0,25.8
Saved,0.06395871,16182.json,100.6,47.0
Blocked,0.018478205,16182.json,107.6,57.1
Off T,0.0427221,16182.json,101.4,50.8
Off T,0.07491254,16182.json,100.3,44.1
Off T,0.035764903,16182.json,95.1,38.0
Blocked,0.021652868,16190.json,93.3,27.9
Blocked,0.057840433,16190.json,101.7,34.7
Saved,0.14909236,16190.json,107.8,43.9
Goal,0.17819898,16190.json,112.4,49.3
Wayward,0.23857883,16190.json,109.8,40.7
Blocked,0.023442488,16190.json,104.5,55.5
Blocked,0.037612785,16190.json,104.9,25.1
Goal,0.0855435,16190.json,103.8,45.0
Off T,0.026081862,16190.json,101.6,56.2
Saved,0.04284601,16190.json,97.9,37.7
Off T,0.10296906,16190.json,110.0,44.0
Goal,0.27486405,16190.json,105.7,34.2
Goal,0.08666088,16196.json,112.5,54.8
Saved,0.123097196,16196.json,99.9,38.9
Saved,0.3760662,16196.json,112.5,44.2
Wayward,0.056671873,16196.json,106.2,25.6
Saved,0.059080854,16196.json,100.6,27.5
Wayward,0.009436116,16196.json,116.0,24.0
Off T,0.07249398,16196.json,109.1,25.7
Off T,0.029478706,16196.json,91.9,34.6
Off T,0.059283435,16196.json,99.7,39.8
Saved,0.19224261,16205.json,107.9,34.7
Saved,0.13294333,16205.json,108.1,35.1
Blocked,0.018570108,16205.json,92.8,49.2
Off T,0.030892039,16215.json,107.5,23.2
Saved,0.18878463,16215.json,106.0,46.0
Blocked,0.047122307,16215.json,110.8,51.6
Goal,0.2838922,16215.json,109.1,37.8
Wayward,0.2215779,16215.json,117.4,30.7
Saved,0.057552837,16215.json,98.7,34.4
Post,0.20298362,16215.json,113.0,38.2
Off T,0.045171972,16231.json,100.8,50.3
Off T,0.050202962,16231.json,114.1,26.9
Saved,0.12478386,16231.json,113.0,28.4
Off T,0.024234088,16231.json,95.1,52.1
Off T,0.05541387,16231.json,104.2,29.9
Off T,0.09092206,16231.json,103.2,32.4
Goal,0.16834752,16231.json,108.1,36.1
Saved,0.01602844,16240.json,69.2,77.6
Blocked,0.08113837,16240.json,106.8,36.6
Goal,0.19307579,16240.json,116.2,33.4
Post,0.36740926,16240.json,110.5,44.5
Blocked,0.10133086,16240.json,109.1,43.6
Saved,0.05964955,16240.json,102.0,29.9
Off T,0.020667935,16240.json,87.2,42.4
Saved,0.27154848,16240.json,108.7,36.0
Off T,0.0074116597,16248.json,81.3,46.3
Blocked,0.008604273,16248.json,92.7,23.2
Post,0.31488147,16248.json,109.9,34.5
Saved,0.13298349,16248.json,113.0,32.6
Saved,0.086096756,16248.json,99.8,44.1
Saved,0.08353407,16248.json,102.6,37.2
Saved,0.07505362,16248.json,98.0,44.8
Saved,0.098306745,16248.json,99.5,40.7
Saved,0.0653796,16248.json,107.5,53.6
Saved,0.15923223,16265.json,115.8,30.8
Off T,0.17164022,16265.json,112.7,37.7
Saved,0.08642135,16265.json,107.8,27.8
Off T,0.1138656,16265.json,109.4,39.8
Saved,0.01599134,16265.json,93.2,24.5
Off T,0.07164713,16265.json,107.2,25.5
Off T,0.017707836,16265.json,85.3,42.4
Blocked,0.08979339,16265.json,105.1,44.8
Blocked,0.09436024,16275.json,111.2,33.4
Off T,0.046564475,16275.json,103.8,28.7
Saved,0.010371431,16275.json,105.6,20.9
Saved to Post,0.036729824,16275.json,112.7,27.4
Off T,0.14819801,16275.json,116.5,32.9
Off T,0.10983207,16275.json,106.3,30.3
Blocked,0.026766026,16289.json,96.0,34.9
Saved,0.03160557,16289.json,93.1,32.8
Saved,0.05932992,16289.json,95.2,33.2
Blocked,0.06583775,16289.json,104.3,47.8
Off T,0.026074365,16289.json,89.5,40.4
Off T,0.20058417,16289.json,107.3,32.7
Saved,0.065370984,16289.json,103.4,29.4
Off T,0.18546063,16306.json,106.5,43.8
Off T,0.03138824,16306.json,98.2,28.1
Saved,0.05844707,16306.json,101.7,42.6
Blocked,0.04523538,16306.json,99.8,41.4
Blocked,0.018234689,16306.json,95.5,30.3
Saved,0.5318036,16306.json,112.6,42.2
Off T,0.04373605,16306.json,95.6,45.6
Saved,0.0942768,16306.json,115.8,30.2
Blocked,0.12899871,16317.json,105.5,37.8
Saved,0.12654307,16317.json,108.1,46.6
Off T,0.0076118503,16317.json,61.4,54.8
Goal,0.047294553,16317.json,111.1,25.5
Saved,0.047247566,16317.json,115.1,28.0
Goal,0.20478109,16317.json,105.1,31.0
Saved,0.111209795,16317.json,106.4,42.5
Saved,0.18490595,16317.json,110.4,42.4
Off T,0.053833354,16317.json,110.2,55.0
Off T,0.19859353,16317.json,113.0,38.7
Off T,0.09632089,16317.json,107.3,32.1
Off T,0.06224955,16317.json,101.0,52.4
Off T,0.18124305,18235.json,114.0,48.0
Off T,0.0063452623,18235.json,92.0,63.0
Off T,0.029827887,18235.json,91.0,40.0
Goal,0.3830916,18235.json,107.0,46.0
Saved,0.03753288,18235.json,91.0,42.0
Off T,0.01996498,18235.json,91.0,50.0
Off T,0.00867654,18235.json,95.0,21.0
Blocked,0.01700997,18235.json,89.0,49.0
Off T,0.036953866,18235.json,94.0,48.0
Saved,0.08949893,18235.json,105.0,32.0
Saved,0.008772062,18235.json,105.0,61.0
Blocked,0.11061519,18235.json,110.0,47.0
Goal,0.20716602,18235.json,107.0,31.0
Blocked,0.007910266,18235.json,95.0,59.0
Blocked,0.017485753,18235.json,90.0,49.0
Blocked,0.05095734,18236.json,99.0,31.0
Goal,0.12857077,18236.json,105.0,47.0
Goal,0.15370104,18236.json,105.0,43.0
Goal,0.04044454,18236.json,94.0,43.0
Saved,0.034108758,18236.json,94.0,47.0
Off T,0.045260325,18236.json,99.0,48.0
Saved,0.01128677,18236.json,86.0,56.0
Off T,0.036090244,18237.json,106.0,56.0
Off T,0.013519322,18237.json,105.0,21.0
Off T,0.11301507,18237.json,108.0,40.0
Saved,0.013345487,18237.json,104.0,60.0
